Feature ID,Feature Name,Feature Type,I,P value,Adjusted p value,Feature Counts in Spots Under Tissue,Median Normalized Average Counts,Barcodes Detected per Feature
ENSG00000146674,IGFBP3,Gene Expression,0.33522469462060606,0.0,0.0,55741,4.248613942469725,10085
ENSG00000106366,SERPINE1,Gene Expression,0.33509837994252295,0.0,0.0,16177,1.5759581443676818,6565
ENSG00000105696,TMEM59L,Gene Expression,0.3349123930227841,0.0,0.0,11995,1.0600505562406972,4876
ENSG00000123901,GPR83,Gene Expression,0.3346413253648843,0.0,0.0,1202,0.14941122588212977,957
ENSG00000167996,FTH1,Gene Expression,0.3341425873960804,0.0,0.0,464858,38.40081441877711,11706
ENSG00000175874,CREG2,Gene Expression,0.3338867156833539,0.0,0.0,5022,0.4634827792761036,2479
ENSG00000157445,CACNA2D3,Gene Expression,0.3332844960370212,0.0,0.0,65316,4.994236569958466,10791
ENSG00000124491,F13A1,Gene Expression,0.33256680813324396,0.0,0.0,9899,1.059312401226475,5630
ENSG00000119147,ECRG4,Gene Expression,0.3320943972346691,0.0,0.0,54147,4.12916882118476,10479
ENSG00000129521,EGLN3,Gene Expression,0.33195342736375444,0.0,0.0,22636,1.7540791801877411,7550
ENSG00000225697,SLC26A6,Gene Expression,0.33155224395350386,0.0,0.0,29777,2.2552881689283315,8996
ENSG00000011028,MRC2,Gene Expression,0.3315454275600974,0.0,0.0,136335,10.813182023795473,11489
ENSG00000197930,ERO1A,Gene Expression,0.33136257448594636,0.0,0.0,67231,4.969990252278475,10834
ENSG00000154096,THY1,Gene Expression,0.3307990247345309,0.0,0.0,24978,2.295787754005585,7630
ENSG00000160678,S100A1,Gene Expression,0.33077737770099697,0.0,0.0,16608,1.5204793088627744,6183
ENSG00000154277,UCHL1,Gene Expression,0.3306411168687475,0.0,0.0,41927,3.6124835999635607,10179
ENSG00000160209,PDXK,Gene Expression,0.3294418205506993,0.0,0.0,152283,12.137799702307142,11589
ENSG00000182871,COL18A1,Gene Expression,0.32923387886086486,0.0,0.0,25483,2.5899643871974423,8573
ENSG00000078018,MAP2,Gene Expression,0.32896759331093944,0.0,0.0,9762,0.9250026701509564,4601
ENSG00000176884,GRIN1,Gene Expression,0.3277076220141631,0.0,0.0,5472,0.4959597954660023,2685
ENSG00000157152,SYN2,Gene Expression,0.32727310294499923,0.0,0.0,4366,0.4103700740694577,2323
ENSG00000089327,FXYD5,Gene Expression,0.3268194464017883,0.0,0.0,142667,11.425637496881363,11560
ENSG00000154153,RETREG1,Gene Expression,0.3265809370053351,0.0,0.0,58493,4.600697049579946,10735
ENSG00000130066,SAT1,Gene Expression,0.3265000277033104,0.0,0.0,106276,9.304346796728977,11616
ENSG00000162552,WNT4,Gene Expression,0.32582097227094065,0.0,0.0,1083,0.13695166666496064,712
ENSG00000162188,GNG3,Gene Expression,0.32517580457206413,0.0,0.0,5934,0.5386030301031939,2747
ENSG00000110436,SLC1A2,Gene Expression,0.3239489826647885,0.0,0.0,6128,0.5724019764054351,2955
ENSG00000196569,LAMA2,Gene Expression,0.32343334103514365,0.0,0.0,8234,0.8548571458634081,4468
ENSG00000162734,PEA15,Gene Expression,0.3228690667143791,0.0,0.0,59130,5.243429764952262,11126
ENSG00000150656,CNDP1,Gene Expression,0.3225964027087934,0.0,0.0,7548,0.7060294876280334,3433
ENSG00000198732,SMOC1,Gene Expression,0.32251316564575844,0.0,0.0,39352,2.959398103274742,9717
ENSG00000154721,JAM2,Gene Expression,0.3214740727648478,0.0,0.0,108247,8.449102354391345,11394
ENSG00000135333,EPHA7,Gene Expression,0.319514387724984,0.0,0.0,68772,5.502067404041594,11022
ENSG00000070808,CAMK2A,Gene Expression,0.3191367586007917,0.0,0.0,3522,0.3294681845035637,2047
ENSG00000169583,CLIC3,Gene Expression,0.31896203075269086,0.0,0.0,43287,3.3375380554532774,9968
ENSG00000015592,STMN4,Gene Expression,0.3177667177318211,0.0,0.0,6294,0.6003088613048037,3215
ENSG00000165949,IFI27,Gene Expression,0.31718418988514224,0.0,0.0,32332,2.697187921237347,9796
ENSG00000134769,DTNA,Gene Expression,0.31718204653997506,0.0,0.0,20831,1.9243189880613087,7723
ENSG00000152583,SPARCL1,Gene Expression,0.3169377819604655,0.0,0.0,179446,14.960263734535824,11648
ENSG00000180340,FZD2,Gene Expression,0.3169081600425034,0.0,0.0,32943,2.65216821750928,9702
ENSG00000117115,PADI2,Gene Expression,0.31678619888315074,0.0,0.0,19372,1.7560286984324556,7487
ENSG00000053108,FSTL4,Gene Expression,0.3165136911426644,0.0,0.0,20608,1.5660375267451205,7770
ENSG00000111674,ENO2,Gene Expression,0.31589238042012424,0.0,0.0,25547,2.1794263786066645,8301
ENSG00000130707,ASS1,Gene Expression,0.31525297760438326,0.0,0.0,81116,6.271731886697895,11084
ENSG00000054356,PTPRN,Gene Expression,0.31499831426910485,0.0,0.0,6856,0.6398118473842851,3165
ENSG00000182492,BGN,Gene Expression,0.31472993812062106,0.0,0.0,182389,15.358504634235155,11646
ENSG00000075426,FOSL2,Gene Expression,0.31432699084837773,0.0,0.0,27305,2.331696245796585,9332
ENSG00000180694,TMEM64,Gene Expression,0.3142389953320114,0.0,0.0,93392,7.2839003200421315,11283
ENSG00000187957,DNER,Gene Expression,0.31300541644072843,0.0,0.0,10392,0.9118833569863405,4372
ENSG00000148826,NKX6-2,Gene Expression,0.3129981704874828,0.0,0.0,5480,0.5278704125354069,3049
ENSG00000135919,SERPINE2,Gene Expression,0.3128116610650674,0.0,0.0,13710,1.220447134709197,5719
ENSG00000162496,DHRS3,Gene Expression,0.31169320916486054,0.0,0.0,71881,5.651579618381551,11062
ENSG00000060718,COL11A1,Gene Expression,0.3115731664522743,0.0,0.0,82329,6.698951532775699,11301
ENSG00000241644,INMT,Gene Expression,0.31155345125240413,0.0,0.0,18774,1.6116561886571943,7564
ENSG00000091129,NRCAM,Gene Expression,0.31106107561099583,0.0,0.0,8954,0.7847187599687474,3959
ENSG00000139289,PHLDA1,Gene Expression,0.310991727970168,0.0,0.0,6929,0.7730450483136656,4260
ENSG00000072210,ALDH3A2,Gene Expression,0.3109638384362329,0.0,0.0,101070,7.794560288785308,11279
ENSG00000131711,MAP1B,Gene Expression,0.3102704422608118,0.0,0.0,74549,6.44456134677699,11382
ENSG00000087258,GNAO1,Gene Expression,0.30951956157051935,0.0,0.0,8409,0.7981238645406681,4015
ENSG00000158467,AHCYL2,Gene Expression,0.30927143627671294,0.0,0.0,95930,7.373203609151578,11316
ENSG00000104722,NEFM,Gene Expression,0.30876636590333073,0.0,0.0,5999,0.5381748150552168,2710
ENSG00000182551,ADI1,Gene Expression,0.308500038090345,0.0,0.0,156496,12.149738415128239,11594
ENSG00000144824,PHLDB2,Gene Expression,0.30811628173908123,0.0,0.0,79497,6.1427305340061835,11089
ENSG00000150991,UBC,Gene Expression,0.3067893589729002,0.0,0.0,35222,2.7973876313659525,9995
ENSG00000113578,FGF1,Gene Expression,0.3066290459597917,0.0,0.0,5743,0.54689221566873,3264
ENSG00000092820,EZR,Gene Expression,0.30576875683139465,0.0,0.0,110937,8.484218124151798,11410
ENSG00000170091,NSG2,Gene Expression,0.30547199260439145,0.0,0.0,5018,0.4560668167421296,2536
ENSG00000162545,CAMK2N1,Gene Expression,0.30527247769010457,0.0,0.0,24930,2.1787081055266406,8583
ENSG00000175899,A2M,Gene Expression,0.3040758816349742,0.0,0.0,106457,9.675188116608243,11555
ENSG00000142156,COL6A1,Gene Expression,0.30393111577304216,0.0,0.0,211161,16.8766211330498,11656
ENSG00000167748,KLK1,Gene Expression,0.30329312433977074,0.0,0.0,8884,0.7135998714113392,4858
ENSG00000005243,COPZ2,Gene Expression,0.3023098378856287,0.0,0.0,98529,7.775026068491879,11329
ENSG00000162692,VCAM1,Gene Expression,0.30199736041227854,0.0,0.0,8380,0.8492074907467183,5024
ENSG00000175161,CADM2,Gene Expression,0.30175031379056305,0.0,0.0,6095,0.5633099052229187,3252
ENSG00000074211,PPP2R2C,Gene Expression,0.3012409270935486,0.0,0.0,5404,0.5087111889673971,3095
ENSG00000101448,EPPIN,Gene Expression,0.3008074292160078,0.0,0.0,6261,0.5029334477286863,3912
ENSG00000099365,STX1B,Gene Expression,0.3006482984571445,0.0,0.0,4850,0.4429931471737864,2593
ENSG00000143153,ATP1B1,Gene Expression,0.3006028973883215,0.0,0.0,58757,4.805287384967623,10737
ENSG00000185567,AHNAK2,Gene Expression,0.3004393133188655,0.0,0.0,9218,0.7821244127361558,5238
ENSG00000166482,MFAP4,Gene Expression,0.2998531215663756,0.0,0.0,62066,4.8666444395875725,10877
ENSG00000171368,TPPP,Gene Expression,0.2993667915765763,0.0,0.0,5407,0.5085702571715925,2926
ENSG00000254772,EEF1G,Gene Expression,0.2983478922723996,0.0,0.0,161247,12.920125256518396,11584
ENSG00000135439,AGAP2,Gene Expression,0.29791723123729863,0.0,0.0,5034,0.47416058831307567,2842
ENSG00000162706,CADM3,Gene Expression,0.2975723048091996,0.0,0.0,6250,0.5701134101419463,3175
ENSG00000113369,ARRDC3,Gene Expression,0.29748632482032306,0.0,0.0,50694,3.9935848795879596,10740
ENSG00000173786,CNP,Gene Expression,0.29715767909698726,0.0,0.0,30603,2.721464015170168,9481
ENSG00000088992,TESC,Gene Expression,0.29635474210232715,0.0,0.0,16460,1.2126574728509065,6018
ENSG00000126878,AIF1L,Gene Expression,0.29614881497130763,0.0,0.0,10173,0.9733160213635255,5051
ENSG00000143384,MCL1,Gene Expression,0.2958747828563634,0.0,0.0,159951,13.261714244005821,11667
ENSG00000099194,SCD,Gene Expression,0.29517761523826885,0.0,0.0,58086,4.636203799685219,10646
ENSG00000163817,SLC6A20,Gene Expression,0.2948204435416396,0.0,0.0,16097,1.3975333459348178,7157
ENSG00000119138,KLF9,Gene Expression,0.29480384072474036,0.0,0.0,51380,4.343196927959595,10954
ENSG00000121966,CXCR4,Gene Expression,0.29448385178730835,0.0,0.0,23555,2.0284001826107105,8536
ENSG00000135318,NT5E,Gene Expression,0.2942077761945834,0.0,0.0,21458,1.763136606146215,8390
ENSG00000167755,KLK6,Gene Expression,0.29379727945004946,0.0,0.0,6213,0.5752416262785992,3181
ENSG00000204634,TBC1D8,Gene Expression,0.2933858481062743,0.0,0.0,68805,5.43612719793705,10982
ENSG00000149557,FEZ1,Gene Expression,0.2930901170150764,0.0,0.0,15497,1.3960208533567795,6530
ENSG00000221890,NPTXR,Gene Expression,0.292483840331786,0.0,0.0,3495,0.3136920849585662,1961
ENSG00000140479,PCSK6,Gene Expression,0.2919947333258114,0.0,0.0,5864,0.5625704282319641,3307
ENSG00000120251,GRIA2,Gene Expression,0.2918943996223685,0.0,0.0,3953,0.3630590382506716,2187
ENSG00000115380,EFEMP1,Gene Expression,0.2911422585661469,0.0,0.0,88938,7.1285576859206685,11272
ENSG00000211592,IGKC,Gene Expression,0.2908194035802421,0.0,0.0,6934,0.6352874880326613,1391
ENSG00000152518,ZFP36L2,Gene Expression,0.2904717336242403,0.0,0.0,171842,13.615905156847958,11590
ENSG00000104267,CA2,Gene Expression,0.29041181233033464,0.0,0.0,16415,1.4769168039659593,6734
ENSG00000125868,DSTN,Gene Expression,0.28968687106639224,0.0,0.0,134238,10.588810992939198,11516
ENSG00000174607,UGT8,Gene Expression,0.28837847938589156,0.0,0.0,6148,0.5796689670838672,3364
ENSG00000168993,CPLX1,Gene Expression,0.28765036417633155,0.0,0.0,8186,0.7260345513653514,3942
ENSG00000169862,CTNND2,Gene Expression,0.28747669463318165,0.0,0.0,6034,0.5611255870140547,3384
ENSG00000242173,ARHGDIG,Gene Expression,0.2874110283429706,0.0,0.0,4939,0.4606679541858194,2809
ENSG00000161526,SAP30BP,Gene Expression,0.2873112582066588,0.0,0.0,67686,5.283843908626532,11009
ENSG00000100285,NEFH,Gene Expression,0.28690544057136974,0.0,0.0,4557,0.4112820847505155,2296
ENSG00000100473,COCH,Gene Expression,0.28619316260653627,0.0,0.0,2800,0.2834272935562743,2187
ENSG00000071967,CYBRD1,Gene Expression,0.2860247065688102,0.0,0.0,111574,8.934334472813358,11478
ENSG00000124507,PACSIN1,Gene Expression,0.2858266985342858,0.0,0.0,3555,0.3414601533120023,2071
ENSG00000139219,COL2A1,Gene Expression,0.28559213545799755,0.0,0.0,36992,2.7964030828684443,9693
ENSG00000153404,PLEKHG4B,Gene Expression,0.2855897363218031,0.0,0.0,33031,2.6258553760615655,9717
ENSG00000075624,ACTB,Gene Expression,0.2849794964099797,0.0,0.0,277633,23.307271443533047,11692
ENSG00000167191,GPRC5B,Gene Expression,0.28480716787230703,0.0,0.0,12591,1.1932578621907366,5576
ENSG00000084207,GSTP1,Gene Expression,0.284699478539231,0.0,0.0,65424,5.192944245203243,11128
ENSG00000128683,GAD1,Gene Expression,0.28431565110016793,0.0,0.0,5549,0.48985682711512535,2552
ENSG00000140092,FBLN5,Gene Expression,0.2842283107384496,0.0,0.0,53741,4.591924560486342,10936
ENSG00000100167,SEPTIN3,Gene Expression,0.2836691302821056,0.0,0.0,3323,0.3068390786522541,1988
ENSG00000122862,SRGN,Gene Expression,0.2828800926559954,0.0,0.0,65473,5.396992403395433,11265
ENSG00000134824,FADS2,Gene Expression,0.2826635589602575,0.0,0.0,61147,4.69151579322191,10825
ENSG00000088882,CPXM1,Gene Expression,0.28212389022030876,0.0,0.0,9034,0.8747437920874948,5402
ENSG00000118515,SGK1,Gene Expression,0.28204605317524367,0.0,0.0,58704,4.958044884563512,11146
ENSG00000168081,PNOC,Gene Expression,0.28196983363322764,0.0,0.0,3480,0.32571639756904036,1817
ENSG00000118194,TNNT2,Gene Expression,0.2814571708493343,0.0,0.0,43941,3.486247783154881,10399
ENSG00000164176,EDIL3,Gene Expression,0.28142482623313364,0.0,0.0,8624,0.8471122253309734,4631
ENSG00000109107,ALDOC,Gene Expression,0.28108492074868946,0.0,0.0,9515,0.8500959754908384,4428
ENSG00000035862,TIMP2,Gene Expression,0.2807407983307984,0.0,0.0,256625,20.44393951133355,11677
ENSG00000129009,ISLR,Gene Expression,0.2796255770888572,0.0,0.0,85892,7.29599281184299,11432
ENSG00000100985,MMP9,Gene Expression,0.279086161870635,0.0,0.0,3614,0.33842369643943243,1353
ENSG00000170525,PFKFB3,Gene Expression,0.2788647735164831,0.0,0.0,25309,2.187965794276915,8977
ENSG00000144908,ALDH1L1,Gene Expression,0.2779108421644612,0.0,0.0,4388,0.44980659478257784,2792
ENSG00000179915,NRXN1,Gene Expression,0.2775502574577996,0.0,0.0,5021,0.4554493066536052,2804
ENSG00000136040,PLXNC1,Gene Expression,0.2773989819902755,0.0,0.0,20595,1.7003327444353034,8377
ENSG00000145362,ANK2,Gene Expression,0.27718919634320566,0.0,0.0,86746,6.661571181716753,11237
ENSG00000172986,GXYLT2,Gene Expression,0.2771454991696567,0.0,0.0,83154,6.50047566158773,11206
ENSG00000156298,TSPAN7,Gene Expression,0.27681757808647506,0.0,0.0,16388,1.4692821871540787,7001
ENSG00000168209,DDIT4,Gene Expression,0.2767481285866731,0.0,0.0,81677,6.632600120182032,11423
ENSG00000138829,FBN2,Gene Expression,0.27629993080909376,0.0,0.0,31229,2.396643161934069,9461
ENSG00000116675,DNAJC6,Gene Expression,0.27629166020046747,0.0,0.0,5788,0.530435033349723,3199
ENSG00000013297,CLDN11,Gene Expression,0.27617479802676287,0.0,0.0,106750,9.013198507106122,11524
ENSG00000152377,SPOCK1,Gene Expression,0.2758786575018761,0.0,0.0,6481,0.6078799484431758,3508
ENSG00000101443,WFDC2,Gene Expression,0.27571943757288875,0.0,0.0,26499,2.00250289099662,8437
ENSG00000087303,NID2,Gene Expression,0.2756322114573447,0.0,0.0,70281,5.604911823834938,11081
ENSG00000130821,SLC6A8,Gene Expression,0.2755705860779323,0.0,0.0,24983,2.104572662605667,9261
ENSG00000092051,JPH4,Gene Expression,0.2749018609216676,0.0,0.0,4068,0.3849678675671552,2535
ENSG00000007237,GAS7,Gene Expression,0.2742952954638437,0.0,0.0,12679,1.1635272829838874,6052
ENSG00000150938,CRIM1,Gene Expression,0.2740931223756893,0.0,0.0,73960,5.781877150905971,11160
ENSG00000167642,SPINT2,Gene Expression,0.27394598504228096,0.0,0.0,94977,7.3614102928954175,11329
ENSG00000081803,CADPS2,Gene Expression,0.2736946029374527,0.0,0.0,46150,3.425275681926848,10364
ENSG00000107742,SPOCK2,Gene Expression,0.27281254540187194,0.0,0.0,15516,1.366652422553775,6690
ENSG00000163430,FSTL1,Gene Expression,0.2724753923814871,0.0,0.0,140754,11.717135121766795,11597
ENSG00000105649,RAB3A,Gene Expression,0.2724509905309681,0.0,0.0,6602,0.5802809787794284,3360
ENSG00000103257,SLC7A5,Gene Expression,0.2718302021349098,0.0,0.0,7963,0.764982575191202,4264
ENSG00000187260,WDR86,Gene Expression,0.2718098566860341,0.0,0.0,44863,3.5519023872560673,10324
ENSG00000186868,MAPT,Gene Expression,0.2715953694774459,0.0,0.0,5977,0.5383426179027035,3320
ENSG00000186847,KRT14,Gene Expression,0.2715784801528334,0.0,0.0,10883,0.972241609736705,4325
ENSG00000171951,SCG2,Gene Expression,0.2715456662096043,0.0,0.0,6587,0.5586421014355827,3072
ENSG00000087250,MT3,Gene Expression,0.2713542603947718,0.0,0.0,9746,0.8571013955949277,5005
ENSG00000108387,SEPTIN4,Gene Expression,0.2712683474218649,0.0,0.0,12009,1.1722972162381,6140
ENSG00000130822,PNCK,Gene Expression,0.27107864736627457,0.0,0.0,2790,0.25619486355948456,1915
ENSG00000184221,OLIG1,Gene Expression,0.27106166514415836,0.0,0.0,4401,0.4194929237374785,2688
ENSG00000122641,INHBA,Gene Expression,0.2704265824131265,0.0,0.0,4128,0.3883705049083127,2451
ENSG00000101327,PDYN,Gene Expression,0.2703899145512212,0.0,0.0,1511,0.1338722454325591,875
ENSG00000196878,LAMB3,Gene Expression,0.27030041954668854,0.0,0.0,12531,0.9057855147306921,5901
ENSG00000171246,NPTX1,Gene Expression,0.2697603161878079,0.0,0.0,4698,0.42950222702135354,2814
ENSG00000149573,MPZL2,Gene Expression,0.26885058331863604,0.0,0.0,46476,3.5565805740808307,10395
ENSG00000152779,SLC16A12,Gene Expression,0.2686395273417531,0.0,0.0,5648,0.5590731921694413,3905
ENSG00000120337,TNFSF18,Gene Expression,0.26807112476368294,0.0,0.0,559,0.07666182397659278,473
ENSG00000140416,TPM1,Gene Expression,0.2676891884538367,0.0,0.0,90679,7.995034895656406,11604
ENSG00000106484,MEST,Gene Expression,0.26728929856950817,0.0,0.0,49736,4.02691563777598,10779
ENSG00000179094,PER1,Gene Expression,0.2670503497706573,0.0,0.0,53510,4.325381685937067,10990
ENSG00000151012,SLC7A11,Gene Expression,0.26629485565631233,0.0,0.0,5870,0.6237850833020484,3599
ENSG00000125148,MT2A,Gene Expression,0.26549045617273576,0.0,0.0,26073,2.3730365243300424,8845
ENSG00000184524,CEND1,Gene Expression,0.2651790579956388,0.0,0.0,5060,0.46390191823659505,2901
ENSG00000116962,NID1,Gene Expression,0.2649525305126164,0.0,0.0,16175,1.6269072622985288,7687
ENSG00000183098,GPC6,Gene Expression,0.2649487391975505,0.0,0.0,53100,4.072939821390206,10626
ENSG00000164434,FABP7,Gene Expression,0.2649469710836459,0.0,0.0,7065,0.6004403181820706,3950
ENSG00000137801,THBS1,Gene Expression,0.26460498388892434,0.0,0.0,4789,0.459067168569151,2921
ENSG00000155886,SLC24A2,Gene Expression,0.2637116937775627,0.0,0.0,4565,0.41979702438602995,2649
ENSG00000172508,CARNS1,Gene Expression,0.26312819357388306,0.0,0.0,4841,0.45167623288245906,2836
ENSG00000107295,SH3GL2,Gene Expression,0.2623140539270037,0.0,0.0,3240,0.2964698732972215,1941
ENSG00000117318,ID3,Gene Expression,0.2602720191866557,0.0,0.0,78541,6.562975455585818,11371
ENSG00000157064,NMNAT2,Gene Expression,0.2601792686980104,0.0,0.0,44776,3.48420037288957,10444
ENSG00000022355,GABRA1,Gene Expression,0.25969274105258094,0.0,0.0,3460,0.3036286756267779,1875
ENSG00000177575,CD163,Gene Expression,0.2594064186737564,0.0,0.0,46753,4.2936236147091185,10903
ENSG00000104112,SCG3,Gene Expression,0.25912354040349833,0.0,0.0,4009,0.3635799314992947,2323
ENSG00000162772,ATF3,Gene Expression,0.2587800093846447,0.0,0.0,3671,0.37627039407255675,2636
ENSG00000171476,HOPX,Gene Expression,0.2582449038961926,0.0,0.0,51036,3.958405303351902,10645
ENSG00000152932,RAB3C,Gene Expression,0.25799649735050373,0.0,0.0,3476,0.30939816834808365,1941
ENSG00000136541,ERMN,Gene Expression,0.2569623822387022,0.0,0.0,4278,0.4061119963734345,2552
ENSG00000137267,TUBB2A,Gene Expression,0.25668088079893736,0.0,0.0,10881,0.9717294394233164,5446
ENSG00000198542,ITGBL1,Gene Expression,0.25634387836660827,0.0,0.0,65779,5.206852291859623,11028
ENSG00000154188,ANGPT1,Gene Expression,0.25631082694250185,0.0,0.0,1311,0.1592996090670449,1128
ENSG00000138356,AOX1,Gene Expression,0.2552607655510546,0.0,0.0,42702,3.291966668111562,10232
ENSG00000137819,PAQR5,Gene Expression,0.2551522066799996,0.0,0.0,15610,1.2916756120839294,7405
ENSG00000129244,ATP1B2,Gene Expression,0.2547296933637431,0.0,0.0,16996,1.557302323162586,7195
ENSG00000184226,PCDH9,Gene Expression,0.25431473512040853,0.0,0.0,7642,0.6772282064576831,4374
ENSG00000104888,SLC17A7,Gene Expression,0.2540904320491172,0.0,0.0,1245,0.11615355226000706,833
ENSG00000165474,GJB2,Gene Expression,0.25398663156609574,0.0,0.0,32253,2.4893466725849436,9460
ENSG00000178531,CTXN1,Gene Expression,0.25383951711922853,0.0,0.0,7871,0.7321455952400294,4510
ENSG00000116983,HPCAL4,Gene Expression,0.2537675927640152,0.0,0.0,2035,0.19188640437303048,1356
ENSG00000010404,IDS,Gene Expression,0.25375054468283337,0.0,0.0,35981,3.1759653305270263,10326
ENSG00000136854,STXBP1,Gene Expression,0.25363714242890967,0.0,0.0,19861,1.7531444551562942,8177
